original_text,adversarial_text,split
"Champing at the Bit The Bison have won four consecutive games, their longest winning streak since 1998, and are anxious to take on defending MEAC champion North Carolina A T on Saturday night.","Champing at the Bit The Bison have won four sequential toys, their biggest winning spate since 1998, and are eager to take on advocate MEAC campaigner North Caroline para shitloads on Sabbath soir.",calibration
"US #39;defector #39; to turn himself in Charles Robert Jenkins, a one-time US Army sergeant accused of defecting to North Korea 39 years ago, has saidy he will soon surrender to military authorities to quot;face the charges that have been filed against me.","US #39;splinter #39; to turn himself in Charles Robert Jenkins, a one-time US Army sergeant accused of defecting to Upstate Peninsula 39 years ago, has saidy he will soon surrender to military authorities to quot;face the charges that have been filed against me.",calibration
Hewitt bids to derail Federer express THE odds are stacked heavily against Lleyton Hewitt but the Australian has incentives aplenty when he faces world No. 1 Roger Federer in the Masters Cup final in Houston today.,Watson offerings to derail Federer explicit TO probabilities are stacks substantially against Lleyton Hewitt but the Australian has premiums ensue when he faces world No. 1 Rog Federer in the Sensei Copa last in Wallace nowadays.,calibration
"Blast Destroys Car in Damascus, Wounds Passerby A suspected bomb blew up in a car in a crowded district of Damascus on Monday, destroying the vehicle and slightly wounding a passerby, residents said.","Blast Destroying Car in Checkers, Lesion Beholder A suspects bomb blew up in a car in a crowded district of Checkers on Tonight, destroying the vehicle and slightly wound a passerby, residents said.",calibration
"Bomb Defused in Sardinia After Berlusoni and Blair Visited OME, Aug. 18 The police defused a bomb today in Porto Rotondo, Sardinia, the same town where Prime Minister Silvio Berlusconi had entertained British Prime Minister Tony Blair and his wife Cherie ...","Bomb Disarmed in Corsica After Berlusoni and Blair Visited OME, Aug. 18 The constable demilitarized a bombardment sunday in Porto Rotondo, Tuscany, the same town where Upfront Minster Silvio Grillo had entertained British Primo Department Tono Paige and his mujer Cherry ...",calibration
"VP Candidates Slug It Out Over Iraq, Jobs CLEVELAND - Vice President Dick Cheney and Democratic rival John Edwards slugged it out over Iraq, jobs and each other's judgment in their one and only debate Tuesday night before heading for the battleground state of Florida and its 27 electoral votes. Cheney was appearing Wednesday in Tallahassee, Edwards in West Palm Beach...","RV Candidates Slug It Out Over Iraq, Jobs AKRON - Pornographic Presidency Rooster Cheney and Democracies rival Jun Edwards slugged it out over Iraq, workplace and each other's judgment in their one and only discussion Yesterday night before heading for the battleground states of Ornamental and its 27 electoral polling. Cheney was appearing Today in Tallahassee, Edvard in West Palmas Beach...",calibration
"Liverpool 1, Portsmouth 1 (Echo) Wasted chances, edgy crowd, gradual retreat into defence, late panic, strange negative substitution, two points wasted. A pessimistic Liverpool supporter turned around at half-time and said: quot;It can #39;t get any worse than this.","Cardiff 1, Portsmouth 1 (Repetition) Wasted possibilities, edgy multiplicity, gradual retreat into advocate, late panic, strange harmful substitution, two pixels wasted. A morose Glasgow campaigner turned around at half-time and said: quot;It can #39;t get any worse than this.",calibration
"Anil sends out another mail, now to RIL Reliance Industries Ltd (RIL) employees have got another email. This one went from their vice-chairman, Anil Ambani, on Monday seeking their support for both himself and elder brother and chairman Mukesh Ambani.","Anil sends out another mail, now to RIL Confidence Entrepreneurial Curtailed (RIL) employees have obtains another email. This one traveled from their vice-chairman, Saurabh Ambani, on Tonight seeking their support for both himself and elders buddy and chairman Sanjay Ambani.",calibration
"Scientists search for more human species SYDNEY - Following the spectacular discovery of a new species of human on the remote island of Flores in Indonesia, scientists said yesterday they expect to discover more species of hominoids on neighbouring islands.","Scientists search for more humanitarian sorts LI - Following the dramatic discovery of a recent sort of human on the remote island of Flores in Indonesia, investigators said fridays they expect to detected more sort of hominoids on neighbouring islands.",calibration
"A Look at U.S. Military Deaths in Iraq (AP) AP - As of Saturday, Nov. 20, 2004, at least 1,221 members of the U.S. military have died since the beginning of the Iraq war in March 2003, according to an Associated Press count. At least 946 died as a result of hostile action, the Defense Department said as of Friday. The figures include three military civilians.","another Look at yoo.S. Serviceman Deaths in Afghanistan (AP) ACRES - As of Sabbath, June. 20, 2004, at least 1,221 members of the U.S. military have died oj the beginnings of the Iraq war in Mars 2003, according to an Associated Journalism count. At least 946 die as a result of hostile measurements, the Defense Department said as of Friday. The figures include three military calendar.",calibration
Online attack puts 1.4 million records at risk Time to call the credit bureaus? Almost 1.4 million records containing the personal information of Californians likely stolen.,Otta attack puts 1.4 million records at risk Time to call the credit bureaus? Almost 1.4 million records containing the personal information of Californians likely stolen.,calibration
"T-Mobile tries OFDM in Europe IT APPEARS THAT Germany #39;s T-Mobile has broken ranks and decided to test a complimentary IP based wireless technology,Flash-OFDM,in The Hague, the Netherlands.","T-Mobile tries OFDM in Europe IT APPEARS THAT Germany #39;s T-Mobile has broken ranks and decided to ordeals a supplemental YEH based wireless technology,Flash-OFDM,in The Hague, the Utrecht.",calibration
AOL Marketing #39;Bots #39; to Target AIM Users America Online Inc. announced Monday that it is launching an quot;AIM Bot Program quot; that will automatically distribute targeted advertising and quot;online presence quot; campaigns to its 100 million instant message users.,AOL Marketing #39;Bolts #39; to Target AIMS Customer America Online Inc. announced Monday that it is launching an quot;TARGET Ass Pog quot; that will automatically distribute targeted advertising and quot;online presence quot; campaigns to its 100 million instant message users.,calibration
"No. 18 provides finishing kick At first glance, East Lake Golf Club appears to present a cute little par 4 of a finishing hole. Only thing is, the 18th is really a par-3 monster, one that stretches to a whopping 235 yards.","No. 18 provides finalize kicks In premiere visualise, Timor Lake Bay Club emerges to existing a adorable little par 4 of a priming hole. Exclusively gimmick is, the 18th is really a par-3 monsters, one that chapters to a whopping 235 shipyards.",calibration
