original_text,adversarial_text,split
"Can video games really be blamed for violence? Alex Dobin can take down a terrorist at 1,000 yards, rip up enemy ground forces with RPGs, and maneuver tanks, helicopters and jets bristling with America #39;s deadliest weapons.","Can tv movies really be blamed for violence? Alex Dobin can take down a terrorist at 1,000 yards, rip up enemy ground forces with RPGs, and maneuver tanks, helicopters and jets bristling with America #39;s deadliest weapons.",calibration
"Philippines may face Argentine-style crisis Manila - The Philippines was in the midst of a fiscal crisis and the public should be prepared to make sacrifices, President Gloria Arroyo said yesterday.","Philippines may face Argentine-style crisis Manila - The Philippines was in the midst of a crisis crisis and the public should be prepared to make sacrifices, President Gloria Arroyo said yesterday.",calibration
"New UK Airport Scanner 'Undresses' Passengers (Reuters) Reuters - A new X-ray machine at London's Heathrow\airport, which sees through passengers' clothes, has been\attacked by civil liberties campaigners as a ""voyeur's\charter.""","for british airports to 'Undresses' Passengers (Reuters) Reuters - A a X-ray tube at London's Heathrow\london, which sees through passengers' clothes, has been\criticised by civil freedoms campaigners as a ""voyeur's\gift.""",calibration
"Russian Expects Vote on Kyoto Treaty (AP) AP - Russia's parliament is moving toward a vote this month on the Kyoto Protocol, action that could bring the international treaty on climate change into effect after years of delay, the deputy prime minister said Monday.","Russian Expects to on kyoto Treaty (AP) app - Russia's parliament is moving toward a vote this month on the Kyoto Protocol, action that could bring the international treaty on climate change into effect after years of delay, the deputy prime minister said Monday.",calibration
"UN seat yes, veto no While India and Russia signed a joint declaration signalling a push to their strategic partnership on Friday, Russian President Vladimir Putin fired a Brahmos on the issue of #39;veto #39; for new UNSC members which India is seeking.","UN seat yes, veto no While India and Russia signed a unanimously resolution on a push to their strategic partnership on Friday, Russian President Vladimir putin hired a Brahmos on the issue of #39;veto #39; for the UNSC members which India is seeking.",calibration
"PHILIPPINES PRESS: Smart, Mobile One In Talks For Tie-Up MANILA (Dow Jones)--Smart Communications Inc., the top mobile phone operator in the Philippines, is in talks with Singapore #39;s Mobile One Ltd.","PHILIPPINES PRESS: Smart, Mobile One is Talks with Tie-Up philippines (i jones)--Smart Communications philippines., the leading mobile phone manufacturers in the Philippines, is in talks with Singapore #38;s Mobile One Ltd.",calibration
"Bharti, 6 others form Asia-Pacific JV New Delhi: Bharti Tele-Ventures along with six other mobile operators in the South-East Asian region have formed a joint venture company called Bridge Mobile Pte Ltd with an aim to create a common regional cellular infrastructure.","Bharti, 6 others from Asia-Pacific JV new Delhi: Bharti Tele-Ventures along with ten other mobile networks in the South-East india region have formed a collaboration venture project called Bridge Mobile Pte limited with an vision to design a standard localized cellular infrastructure.",calibration
"Negroponte Wants More Funds for Iraqi Security --WSJ NEW YORK (Reuters) - The new U.S. ambassador to Iraq wants to shift \$3.37 billion in aid earmarked for water, sewage and electricity projects in the country to efforts to improve Iraq's security and oil output and create more jobs, the Wall Street Journal reported on Monday.","Negroponte Wants More Funds for isil Security --WSJ NEW YORK (Reuters) - The new U.S. ambassador to Iraq wants to shift \$3.37 billion in grant earmarked for water, sewage and electricity projects in the country to efforts to improve Iraq's security and oil output and create more jobs, the Wall Street Journal reported on Monday.",calibration
"Before-the-Bell: JetBlue, Oracle Fall (Reuters) Reuters - Shares of JetBlue Airways Corp.\ fell nearly 8 percent in premarket trading on\Wednesday after warning that the recent hurricanes in Florida\would hurt its earnings.","Before-the-Bell: JetBlue, Oracle Fall (bloomberg) Reuters - Shares of JetBlue Airways Corp.\ fell nearly 8 percent in premarket trading on\sunday after warning that the recent storms in georgia\wouldn hit its employees.",calibration
Chinas Muslims to the rescue of Henans Hui minority Beijing (AsiaNews/Agencies) - Unconfirmed reports say that Muslims from across China are trying to get to Nanren where minority Hui Muslims have clashed with majority Han Chinese.,Chinas people to the help of Henans Hui minority city (AsiaNews/organizations) - Unconfirmed data that that people from the China are pushing to find to Nanren where minority urban people have encounters with han Han chinese.,calibration
"Cricket: Kumble reaches 400 test wickets BANGALORE, India Anil Kumble, the Indian spin bowler, took three wickets Wednesday to reach 400 in test matches as the first day of the first test against Australia finished finely balanced.","Cricket: Kumble wins 500 global wickets jaipur, australia Anil Kumble, the Indian fast bowler, takes three wickets more to reach 400 in series all as the first end of the 1 odi against Australia out to balanced.",calibration
