original_text,adversarial_text,split
"Fiat says no deal with GM, mediation next Fiat (FIA) and General Motors (GM) will move to mediation after executives failed to reach agreement over the Italian company #39;s option to compel GM to buy its troubled auto division.","Fiat says no deal with GM, mediation next audi (FIA) and General Motors (gs) will bring to arbitration after officials refused to reach compromise over the Italian market #36;s possibility to compel it to purchase its rival car brand.",calibration
"Minaya, Martinenz talk turkey When Omar Minaya and Al Leiter agreed to walk away from negotiations last week, the Mets #39; general manager explained the move by saying both sides had other options they wanted to explore.","Minaya, Martinenz talk turkey When Omar Minaya and Al Leiter agreed to walk away from negotiations last week, the cuban #39; general director explained the move by saying both sides had other options they wanted to explore.",calibration
"Red Sox Reportedly Offer Wells Contract (AP) AP - The Boston Red Sox might try to defend their World Series with an even wackier group than the self-proclaimed ""bunch of idiots"" that ended the franchise's 86-year dynasty of disappointment.","Red Sox to Offer a contracts (ap) r - The Boston Red Sox might come to defence their World Series with an apparently wackier band than the self-proclaimed ""pile of idiots"" that ended the franchise's 86-year run of disappointment.",calibration
Food Industry Helps Americans Eat Faster Spoons are so old school. And so slow. Harried Americans searching for ways to shave precious seconds from their dining routines have seized on a slew of new foods designed to keep them on the go - no utensils needed.,Food Industry Helps Americans order faster Spoons are so old school. And so slow. Harried Americans searching for ways to shave precious seconds from their dining routines have seized on a slew of new foods designed to keep them on the go - no utensils needed.,calibration
"Australia: Howard government returned, courtesy of Labor The Liberal-National Party coalition government led by prime minister John Howard has been returned to office in Australia in an election result that once again underlines the collapse of support","Australia: howard government returned, courtesy of me The Liberal-National Party party government led by a minister for rudd has been returning to action in Australia in an the result that once again underlines the collapse of labour",calibration
"NIGERIA: New fuel strike shuts down key cities LAGOS, 11 Oct 2004 (IRIN) - Several of Nigeria #39;s biggest cities were paralysed on Monday as labour unions began a four-day general strike to protest at the latest fuel price increases under President Olusegun Obasanjos deregulation programme.","NIGERIA: new fuel plant shuts down key cities LAGOS, 11 Oct 2004 (IRIN) - Several of state #39;s industrial cities were paralysed on Monday as industrial unions began a four-day general strike to protest at the market fuel price increases under President Olusegun Obasanjos deregulation programme.",calibration
"Can video games really be blamed for violence? Alex Dobin can take down a terrorist at 1,000 yards, rip up enemy ground forces with RPGs, and maneuver tanks, helicopters and jets bristling with America #39;s deadliest weapons.","Can dice playing really be blamed for violence? Alex Dobin can take down a terrorist at 1,000 yards, rip up enemy ground forces with RPGs, and maneuver tanks, helicopters and jets bristling with America #39;s deadliest weapons.",calibration
"Philippines may face Argentine-style crisis Manila - The Philippines was in the midst of a fiscal crisis and the public should be prepared to make sacrifices, President Gloria Arroyo said yesterday.","Philippines may face Argentine-style crisis Manila - The Philippines was in the midst of a crisis crisis and the public should be prepared to make sacrifices, President Gloria Arroyo said yesterday.",calibration
"British house prices record sharpest fall in 9 years House prices in Britain fell at their steepest pace in nine years in the three months to September,adding to evidence that the property market is cooling and decreasing the possibility","British mansion sold record sharpest spike in 10 years property sold in Britain was at their steepest spike in nine days in the twelve inches to September,added to evidence that the property sell is warming and lowering the possibility",calibration
"Electronic Back-Seat Driver System to Be Tested Australian scientists have invented an electronic driver's assistant system, similar to the back-seat driver who forever points out road signs and warns against speeding.","to Back-Seat passenger problem to get Tested american some have invented an electronic driver's advisory system, like to the back-seat driver who forever points out road signs and warns against speeding.",calibration
"New UK Airport Scanner 'Undresses' Passengers (Reuters) Reuters - A new X-ray machine at London's Heathrow\airport, which sees through passengers' clothes, has been\attacked by civil liberties campaigners as a ""voyeur's\charter.""","on UK Airport and 'Undresses' Passengers (Reuters) Reuters - A an X-ray tube at London's Heathrow\airport, which is through passengers' clothes, has been\attacked by civil rights campaigners as a ""voyeur's\charter.""",calibration
"Report: Enterprises Favor One-Time Software License Despite a growing software industry revolution in favor of subscription-style pricing arrangements, most enterprise software buyers prefer the traditional approach of buying a one-time license, a newly released report indicates.","to: Enterprises Favor One-Time a licensed Despite a rising property industry revolution in favor of subscription-style pricing arrangements, most enterprise property buyers prefer the traditional approach of buying a one-time licensed, a newly published report indicates.",calibration
"Oracle plans content management splash The database software giant is expected to launch Tsunami, a competitor to products from IBM and Microsoft, later this year.","to plans portfolio management splash The accounting software giant is expected to launch Tsunami, a competitor to products from IBM and Microsoft, later this year.",calibration
